edad,ingresos_mensuales,antiguedad_meses,gasto_anual,visitas_web_mes,puntuacion_satisfaccion,region,canal_preferido,estado_civil,tipo_membresia,segmento_cliente
32,3065.19,25,4472.17,6,8.8,Norte,App_movil,Soltero,Basica,Bajo
51,2815.96,111,6189.88,16,8.4,Centro,Tienda,Soltero,Basica,Alto
49,2990.8,49,6378.7,8,7.6,Sur,App_movil,Soltero,Plata,Medio
40,2500,56,4116.28,6,7.2,Norte,Web,Casado,Basica,Medio
30,3357.19,24,5249,6,6.3,Sureste,App_movil,Union_libre,Plata,Muy_bajo
20,5931.86,3,11783.88,16,6.8,Sureste,Telefono,Casado,Oro,Alto
55,5312.33,13,12217.62,6,5.4,Centro,Tienda,Casado,Oro,Medio
33,11673.46,31,32516.34,10,5.2,Norte,App_movil,Soltero,Oro,Premium
26,3094.66,0,4426.77,4,6.4,Sureste,Web,Union_libre,Oro,Medio
58,2500,0,4817.02,11,4.8,Sur,Tienda,Soltero,Plata,Muy_bajo
43,2699.59,64,3091.98,9,7.8,Centro,Web,Casado,Basica,Muy_bajo
59,3359.85,0,4883.31,11,6.3,Norte,Web,Casado,Basica,Muy_bajo
28,3537.14,1,7722.52,11,4.8,Norte,Web,Union_libre,Oro,Medio
52,5159.43,88,14900.43,9,7.5,Sur,App_movil,Union_libre,Oro,Premium
20,2500,20,2816.34,3,5.3,Centro,Web,Casado,Basica,Muy_bajo
34,4802.95,6,6341.65,11,6.7,Sur,Web,Casado,Basica,Bajo
32,4703,18,13857.24,12,4.9,Sur,App_movil,Casado,Platino,Premium
41,2500,28,3412.21,12,6.2,Norte,Tienda,Casado,Basica,Bajo
42,2715.88,65,4799.34,17,5.4,Norte,Telefono,Divorciado,Basica,Bajo
45,2500,42,3759.92,10,10,Occidente,Tienda,Casado,Basica,Muy_bajo
54,2500,81,5171.79,14,8.2,Occidente,Tienda,Soltero,Basica,Alto
56,2521.68,66,4997.04,1,7.9,Sur,App_movil,Casado,Plata,Bajo
52,2500,94,4568.7,10,6.6,Norte,Telefono,Casado,Basica,Alto
42,2500,17,3138.23,8,7.8,Centro,Telefono,Casado,Basica,Muy_bajo
57,2500,32,3413.44,8,6.1,Centro,Tienda,Soltero,Basica,Muy_bajo
18,5023.86,2,6983.6,9,7.7,Occidente,App_movil,Casado,Basica,Bajo
50,3437.97,85,4049.2,12,4.1,Centro,Tienda,Casado,Basica,Muy_bajo
33,2500,55,4915.85,17,9.2,Norte,App_movil,Viudo,Basica,Medio
57,2500,,4340.64,5,4.1,Norte,Tienda,Casado,Plata,Muy_bajo
43,2624.29,40,4091.24,4,6.2,Norte,Web,Casado,Basica,Bajo
54,2500,121,4005.55,10,,Norte,Tienda,Soltero,Basica,Bajo
32,2500,19,3496.5,3,9.1,Sureste,,Soltero,Basica,Bajo
31,2916.07,9,2899.54,0,9,Centro,Web,Casado,Basica,Muy_bajo
28,4308.84,10,4584.34,6,7,Centro,Tienda,Soltero,Basica,Muy_bajo
42,2500,18,6968.93,4,5.8,Centro,App_movil,Viudo,Oro,Bajo
21,5475.54,,6145.69,11,6.4,Centro,App_movil,Casado,Basica,Bajo
32,4856.51,21,,13,5.9,Centro,App_movil,Soltero,Basica,Muy_bajo
44,3687.44,16,4616.61,14,7.6,Centro,Tienda,Union_libre,Basica,Bajo
30,2500,33,7262.06,15,6.1,Centro,Tienda,Soltero,Oro,Alto
27,3292.73,14,6915.49,6,9.8,Occidente,App_movil,Soltero,Oro,Alto
29,2500,22,4557.44,5,7.3,Occidente,Tienda,Union_libre,Oro,Medio
26,2500,10,2405.72,2,6.2,Centro,Telefono,Casado,Basica,Muy_bajo
58,5108.64,59,7503.39,10,4.9,Centro,Tienda,Soltero,Basica,Medio
42,2500,38,4894.48,14,9.5,Sureste,Tienda,Soltero,Plata,Bajo
50,193921.08,20,10598.93,9,6.5,Centro,Web,Soltero,Oro,Premium
36,3270.36,15,5411.84,0,4.8,Centro,App_movil,Casado,Plata,Muy_bajo
37,3506.88,36,,12,7.2,Occidente,Web,Casado,Oro,Alto
52,4823.63,20,7089.95,16,6.9,Sur,,Soltero,Basica,Medio
24,3109.61,8,4164.64,9,,Occidente,Tienda,Union_libre,Basica,Muy_bajo
43,3791.69,44,6723.4,8,,Norte,Web,Soltero,Plata,Muy_bajo
61,2527.71,31,4504.82,7,8.4,Norte,Web,Casado,Basica,Bajo
38,3749.72,41,5016.64,11,8.2,Norte,Tienda,Viudo,Basica,Bajo
30,2500,4,4149.52,10,6.2,Centro,Tienda,Casado,Plata,Muy_bajo
54,2500,56,3221.8,12,5,Centro,Tienda,Casado,Basica,Muy_bajo
,4693.97,13,5333.37,0,4.2,Centro,Web,Casado,Basica,Muy_bajo
19,3757.57,4,7172.01,4,7.2,Sureste,Tienda,Soltero,Oro,Medio
32,2846.81,8,6713.9,17,8.2,Occidente,App_movil,Soltero,Plata,Muy_bajo
22,4472.51,5,7046.16,6,7.4,Sureste,App_movil,Union_libre,Plata,Muy_bajo
49,3031.2,,9617.89,12,6.9,Centro,Web,Union_libre,Platino,Premium
21,8380.59,5,16856.63,12,5.9,Norte,App_movil,Casado,Oro,Alto
42,6742.7,16,6379.14,14,9,Centro,Tienda,Soltero,Basica,Medio
46,2500,14,3075.17,5,3.3,Norte,Tienda,Soltero,Plata,Muy_bajo
57,4820.11,0,9860.23,14,6.1,Centro,App_movil,Divorciado,Oro,Medio
52,2500,51,3521.17,8,6.9,Centro,Telefono,Soltero,Basica,Bajo
30,2500,16,4131.61,7,8.3,Occidente,Tienda,Soltero,Plata,Muy_bajo
44,4625.45,14,,12,5.2,Occidente,App_movil,Casado,Basica,Bajo
43,2500,14,3885.46,8,6.6,Centro,,Casado,Basica,Bajo
18,2774.49,0,3126.84,4,8.5,Norte,,Viudo,Basica,Muy_bajo
50,3004.11,22,3505.52,5,3.7,Sureste,Tienda,,Basica,Muy_bajo
34,2500,35,5173.28,19,8.7,Sur,Web,Viudo,Plata,Muy_bajo
44,5251.58,63,8313.77,,6.8,Occidente,Telefono,Soltero,Basica,Bajo
44,2500,34,2687.21,2,6.5,Sur,App_movil,Casado,Basica,Muy_bajo
52,5261.22,39,8617.83,13,5.2,Norte,Tienda,Casado,Plata,Medio
51,2519.94,51,4439.37,6,7.6,Centro,,Divorciado,Plata,Bajo
48,3277.64,48,6646.9,12,5.8,Occidente,Telefono,Union_libre,Oro,Alto
57,2500,0,3214.22,8,7.7,Sureste,,Soltero,Basica,Muy_bajo
33,2500,41,4999.43,7,5.5,Sur,Tienda,Soltero,Plata,Muy_bajo
64,2500,10,5204.6,6,8.8,Centro,App_movil,Soltero,Plata,Bajo
25,8151.41,5,8736.37,11,7.8,Centro,Tienda,Casado,Basica,Bajo
48,4347.28,96,8950.78,3,7.4,Occidente,Web,Casado,Oro,Premium
35,5890.77,46,8951.85,5,4.7,Centro,App_movil,Soltero,Plata,Muy_bajo
45,2500,16,4052.8,13,5.9,Centro,Tienda,Casado,Basica,Bajo
71,5603.8,108,,12,6.2,Occidente,Web,Soltero,Oro,Premium
47,2500,59,4792.31,20,6.4,Sur,Tienda,Casado,Basica,Alto
39,6204.07,17,7644.57,5,6.2,Centro,Tienda,Casado,Plata,Medio
41,2507.65,63,5301.72,14,8.6,Norte,Tienda,Soltero,Basica,Medio
43,4796.71,33,5391.9,7,7,Centro,App_movil,Casado,,Medio
58,2776.34,131,7001.18,8,7.7,Occidente,App_movil,Soltero,Plata,Alto
40,180461.8,23,3015.47,0,8.2,Centro,App_movil,Casado,Basica,Premium
28,3839.62,16,4487.58,8,4.4,Sur,Web,Soltero,Basica,Bajo
51,3242.61,66,6185.76,16,4.4,Occidente,Web,Soltero,Basica,Muy_bajo
26,2500,3,3996.39,12,6.8,Centro,App_movil,Divorciado,,Muy_bajo
28,2600.59,16,3059.54,4,7.6,Occidente,Telefono,Casado,Basica,Muy_bajo
43,,88,4657.01,11,7.6,Sur,App_movil,Viudo,Plata,Bajo
42,2500,14,5064.37,17,7.9,Sur,Web,Casado,Basica,Muy_bajo
21,3431.1,8,4410.76,9,7.6,Occidente,App_movil,Soltero,Basica,Bajo
46,,23,11696.87,9,7,Sureste,Web,Casado,Basica,Muy_bajo
37,2500,53,3081.63,0,5.4,Centro,Tienda,Soltero,Basica,Muy_bajo
42,5160.2,68,13056.63,5,7.3,Occidente,Tienda,Casado,Platino,Premium
34,3880.53,50,4515.16,0,9.2,Centro,Tienda,Soltero,Basica,Bajo
18,7947.35,0,9595.63,5,3.7,Sureste,Web,Casado,Basica,Muy_bajo
46,2500,69,4715.11,15,4.9,Norte,Web,Soltero,Basica,Bajo
18,2561.4,0,1002106.08,12,8.4,Sureste,App_movil,Casado,Basica,Premium
29,2500,3,4540.01,9,4.6,Occidente,App_movil,Union_libre,Plata,Muy_bajo
52,2500,61,3454.46,2,4.2,Norte,Web,Union_libre,Basica,Muy_bajo
29,2500,38,7236.26,15,,Sur,Web,Casado,Platino,Premium
58,4461.7,64,5745.77,11,8.3,Centro,,Soltero,Plata,Bajo
55,3026.06,53,7737.66,8,,Centro,Tienda,Casado,Plata,Bajo
59,2500,63,4721.14,,5.7,Occidente,App_movil,Casado,Basica,Medio
44,4095.91,38,5724.92,12,4.9,Sureste,Tienda,Casado,Basica,Bajo
63,2500,86,5949.76,11,,Sureste,,Viudo,Plata,Alto
49,2500,79,8721.8,7,9.1,Centro,Tienda,Soltero,Platino,Premium
39,9347.49,23,9247.33,16,6,Centro,Web,Casado,Basica,Bajo
39,2600.46,45,4232.34,5,7.2,Norte,Telefono,Casado,Oro,Alto
31,2500,44,5010.54,9,6.7,Norte,Tienda,Casado,Plata,Muy_bajo
48,2500,76,4014.21,3,,Sur,Tienda,Casado,Plata,Medio
37,4333.22,40,10069.4,20,4.9,Norte,App_movil,Divorciado,Plata,Medio
57,2500,79,6421.41,386,7.3,,App_movil,Casado,Plata,Medio
45,2500,23,6286.22,6,7.2,Sureste,Web,Casado,Oro,Alto
57,4564.12,31,12245.16,9,5.3,Centro,Tienda,Soltero,Platino,Alto
24,4262.51,13,7105.9,5,7.2,Centro,App_movil,Soltero,Oro,Alto
52,2500,91,5935.4,12,8,Occidente,Web,Casado,Plata,Bajo
38,6936.9,58,8996.55,11,5.9,Occidente,Tienda,Soltero,Basica,Alto
68,2596.87,86,9689.64,,8.4,Sur,App_movil,Soltero,Oro,Alto
29,3243.72,34,8485.39,10,9,Centro,Telefono,Soltero,Platino,Premium
52,3380.13,35,4957.69,8,6.2,Sur,Tienda,Soltero,Basica,Bajo
50,12039.17,65,15374.24,0,,Sureste,App_movil,Casado,Basica,Medio
37,2589.83,33,2450.99,5,7.7,Sur,Telefono,Soltero,Basica,Bajo
18,2500,0,6371.1,,4.5,Norte,Web,Soltero,Oro,Muy_bajo
42,2500,14,3118.29,9,6.4,Sureste,Tienda,Casado,Basica,Muy_bajo
24,2848.94,6,3416.78,5,8,Sur,Web,Divorciado,Basica,Muy_bajo
24,2500,0,4941.76,18,8.9,Occidente,App_movil,Union_libre,Plata,Muy_bajo
39,2500,46,5993.3,5,6,Sureste,App_movil,Soltero,Oro,Alto
46,2500,76,4843.76,9,4.7,Centro,Telefono,Casado,Oro,Alto
32,3096.44,50,4320.55,8,7.2,Occidente,Web,Soltero,Basica,Muy_bajo
41,2500,33,4227.11,8,4.8,Occidente,Tienda,Soltero,Plata,Muy_bajo
45,2500,45,3595.46,6,6,Occidente,Tienda,Casado,Basica,Muy_bajo
25,5797.52,9,6540.08,13,6,Occidente,Telefono,Soltero,,Muy_bajo
36,3854.17,32,5819.57,9,5.9,Occidente,App_movil,Soltero,Basica,Bajo
41,3803.33,19,5457.47,12,6.8,Centro,Tienda,Union_libre,Basica,Muy_bajo
48,2500,18,8119.03,18,5,Centro,App_movil,Casado,Oro,Alto
44,5168.14,24,5272.68,6,6,Sur,Telefono,Casado,Basica,Bajo
51,3268.72,22,3858.38,14,9.5,Sur,Tienda,Divorciado,Basica,Bajo
18,3641.31,4,4190.64,,6.7,Norte,Tienda,Casado,Plata,Muy_bajo
50,2500,73,5548.03,14,5.9,Norte,Web,Casado,Basica,Medio
,7113.62,3,6823.21,7,8.3,Sur,App_movil,Union_libre,Basica,Muy_bajo
53,2500,65,,15,6.7,Sureste,App_movil,,Oro,Medio
69,2500,59,5149.03,12,8.1,Occidente,Tienda,Casado,Basica,Muy_bajo
35,3128.84,28,5518.83,14,8.5,Norte,App_movil,Casado,Basica,Muy_bajo
59,5910.17,71,13149.91,7,5.9,Occidente,App_movil,Soltero,Plata,Medio
30,8193.95,36,12496.2,10,5.4,Occidente,Tienda,Casado,Plata,Medio
39,2706.71,,3391.03,1,5.1,Centro,App_movil,Soltero,Basica,Muy_bajo
48,3415.11,97,8125.15,17,4,Norte,Tienda,Soltero,Oro,Alto
40,4071.17,53,5511.45,5,6.9,Norte,Tienda,Casado,Basica,Muy_bajo
43,2500,11,,18,6.3,Centro,Web,Union_libre,Plata,Muy_bajo
66,2519.65,82,4596.72,13,6.6,Centro,Tienda,Casado,Oro,Medio
40,3382.14,33,3220.75,3,8,Centro,Tienda,Casado,Basica,Muy_bajo
31,5799.01,30,6544.92,10,6.9,Sur,Telefono,Soltero,Basica,Bajo
55,3253.31,49,7170.57,5,7.1,Sureste,Web,Soltero,Oro,Alto
51,6677.23,46,16238.79,11,6.5,Sur,Web,Soltero,Oro,Premium
23,2500,19,2923.22,4,6.4,Sur,Tienda,Casado,Basica,Muy_bajo
43,3209.65,27,6320.39,17,7,Centro,Telefono,Casado,Oro,Medio
42,2500,0,4743.67,12,6.2,Norte,Telefono,Casado,Oro,Bajo
52,2500,5,3962.95,9,6.4,Occidente,App_movil,Soltero,Basica,Muy_bajo
42,5848.36,5,16117.66,4,,Sureste,App_movil,Casado,Oro,Alto
48,2500,98,5442.15,11,7,Centro,Telefono,Divorciado,Plata,Alto
48,2500,26,5914.6,12,7.7,Occidente,App_movil,Casado,Oro,Alto
50,2500,96,7633.98,8,8.2,Sur,Web,Casado,Oro,Alto
42,2500,,2377.54,13,6,Centro,Tienda,Casado,Basica,Muy_bajo
39,5379.93,61,9770.64,16,6.2,Centro,Web,Union_libre,Plata,Medio
34,2500,58,4728.93,7,6.8,Norte,Tienda,Casado,Basica,Medio
19,4938.37,1,9499.52,7,4.2,Sur,Tienda,Union_libre,Oro,Alto
27,2500,0,4312.88,7,7.5,Occidente,Web,Union_libre,Plata,Muy_bajo
59,3317.01,128,5243.98,9,6,Centro,Telefono,Casado,Basica,Medio
27,2500,12,5592.44,9,6.5,Occidente,Tienda,Union_libre,Oro,Medio
40,5608.12,34,19556.62,22,9.6,Centro,App_movil,Casado,Oro,Premium
31,5099.78,12,5862.02,12,6.3,Sureste,Web,Casado,Basica,Bajo
47,2709.61,0,5643.06,7,8.9,Norte,Tienda,Soltero,Oro,Alto
53,2500,25,4874.1,4,7.6,Centro,Tienda,Casado,Plata,Bajo
29,2500,23,2874.23,12,6.2,Sur,Tienda,Casado,Basica,Muy_bajo
36,11938.6,22,31214.59,14,6.2,Sur,Tienda,Union_libre,Platino,Premium
53,3955.61,70,8560.12,8,7.9,Occidente,Web,Union_libre,Basica,Medio
27,2500,14,4144.33,11,6.6,Norte,Telefono,Casado,Oro,Alto
53,2500,49,3900.54,6,3.2,Sur,Tienda,Casado,Plata,Muy_bajo
,7610.88,23,12435.78,15,6.8,Sur,Tienda,Soltero,Plata,Bajo
40,8519.76,56,10380.06,7,5.8,Sur,Web,Casado,Plata,Bajo
55,2500,57,3477.47,8,7.5,Centro,Tienda,Casado,Basica,Medio
25,4327.33,14,4901.78,11,6.8,Occidente,Web,Union_libre,Basica,Bajo
24,2500,18,3481.74,11,3.9,Sur,Tienda,Casado,Basica,Muy_bajo
62,2500,72,3277.79,7,4.4,Sur,Tienda,Casado,Basica,Bajo
40,7344.08,36,13176.44,5,6.7,Occidente,Web,Union_libre,Plata,Alto
40,2500,1,5239.73,7,7.8,Centro,Tienda,Divorciado,Oro,Bajo
,2952.72,44,,22,7.7,Occidente,Web,Casado,Oro,Alto
24,2543.15,28,2438.68,4,6.7,Norte,Telefono,Soltero,Basica,Muy_bajo
30,5221.74,41,8523.86,6,7,Centro,App_movil,Casado,Plata,Medio
53,2805.41,88,5196.46,3,6.8,Sureste,App_movil,Union_libre,Basica,Alto
27,7817.49,17,6233.67,18,7.8,Sur,Tienda,Soltero,Basica,Muy_bajo
48,2500,65,6115.26,11,4.1,Occidente,App_movil,Divorciado,Plata,Bajo
38,2500,58,3688.36,2,5.7,Centro,Telefono,Viudo,Plata,Bajo
35,2655.5,0,3904.24,8,7.5,Sur,App_movil,Soltero,Basica,Muy_bajo
18,5768.51,0,5355.01,8,6.8,Sur,Tienda,Union_libre,Basica,Muy_bajo
47,4208.73,47,8036.82,7,8.1,Sureste,Web,Casado,Plata,Bajo
,2689.81,0,3112.89,5,6.9,Centro,Tienda,Union_libre,Plata,Bajo
39,3999.91,48,9546.92,11,8.6,,Tienda,Casado,Oro,Medio
47,3555.89,85,3789.08,0,5.8,Occidente,Tienda,Casado,Basica,Bajo
39,2889.27,36,5821.65,9,5.4,Sur,Web,Union_libre,Oro,Medio
31,8347.96,17,7411.05,5,4.3,Sur,App_movil,Union_libre,Basica,Bajo
53,5158.76,95,9921.42,8,,Centro,Web,Soltero,Plata,Alto
31,3784.38,20,4394.55,7,6.2,Sureste,Web,Soltero,Basica,Bajo
41,2500,50,2629.23,3,5.9,Centro,Telefono,Soltero,Basica,Muy_bajo
21,,6,5063.13,12,6.6,Centro,App_movil,Casado,Basica,Bajo
38,4606.78,45,13913.23,11,8.7,Centro,App_movil,Soltero,Platino,Premium
22,2500,0,3207.01,7,6.6,Sur,Tienda,Soltero,Basica,Muy_bajo
24,4320.1,6,6175.06,7,7.3,Centro,App_movil,Casado,Basica,Medio
22,3207.99,10,5206.17,11,,Occidente,App_movil,Casado,Basica,Bajo
30,2500,2,2826.78,17,7.2,Norte,Tienda,Casado,Basica,Muy_bajo
41,5339.35,49,14199.46,11,5.8,Sureste,Tienda,,Oro,Alto
,4482.06,16,,1,6.3,Occidente,Tienda,Casado,Basica,Bajo
43,6255.36,13,6880.51,18,5.8,Centro,App_movil,,Basica,Bajo
51,4809.9,61,5565.06,7,1.9,Sureste,Telefono,Casado,Plata,Muy_bajo
33,2500,40,3398.43,9,4.2,Centro,App_movil,Soltero,Basica,Muy_bajo
33,2500,13,6365.25,8,6.5,,Web,Viudo,Platino,Alto
55,3861.39,97,6618.72,8,5.5,Norte,App_movil,Soltero,Basica,Medio
46,10724.8,72,19783.73,9,6.6,Centro,Web,Casado,Plata,Alto
31,2797.71,45,,11,9.4,Sureste,Tienda,Casado,Basica,Medio
57,2832.6,32,4955.05,15,7.9,Sureste,Web,Divorciado,Basica,Muy_bajo
52,2585.33,102,7216.18,8,7.5,Centro,Tienda,Casado,Plata,Medio
30,3091.17,8,3870.92,9,8.1,Centro,Tienda,Soltero,Basica,Bajo
39,7009.05,43,13603.82,15,7.4,Sureste,Web,Soltero,Plata,Medio
32,2953.78,27,6192.01,13,4.3,Sur,App_movil,Soltero,Basica,Muy_bajo
18,2992.56,1,5343.1,0,5.7,Centro,Telefono,Union_libre,Platino,Alto
28,2500,12,4861.26,15,6.7,Norte,App_movil,Soltero,Basica,Muy_bajo
51,3359.03,52,1048430.47,18,6.9,Centro,Tienda,Casado,Basica,Premium
29,2500,28,5356.39,14,6.5,Occidente,Tienda,Casado,Plata,Muy_bajo
23,3147.1,0,5104.65,10,5.6,Sureste,Tienda,Casado,Oro,Medio
39,,52,,13,7.3,Centro,App_movil,Casado,Oro,Alto
44,2500,65,4354.38,11,6.7,Centro,App_movil,Union_libre,Basica,Bajo
18,4037.24,0,4912.7,8,5.2,Norte,Tienda,Casado,Basica,Muy_bajo
43,2500,41,4497.19,7,7.2,Sureste,Tienda,Viudo,Plata,Medio
34,2500,35,4700.62,17,9.5,Sureste,Tienda,Soltero,Plata,Medio
70,2791.43,89,5117.99,5,6.6,Centro,Tienda,Soltero,Basica,Medio
29,,33,7401.81,12,6.9,Occidente,Web,Casado,Basica,Bajo
19,6245.83,0,6962.83,6,7.5,Sureste,App_movil,Casado,Basica,Bajo
27,3841.36,5,3332.03,2,7.3,Centro,Web,Divorciado,Plata,Bajo
41,2500,25,5866.96,17,7.5,Norte,App_movil,Divorciado,Basica,Bajo
29,2500,11,5153.86,14,7.2,Occidente,Tienda,Casado,Plata,Muy_bajo
26,2875.26,13,3611.19,0,,Centro,Web,Union_libre,Basica,Muy_bajo
54,5991.38,42,7461.84,9,5.7,Norte,Tienda,Divorciado,Basica,Medio
40,3245.5,9,8666.34,,8.5,Centro,App_movil,Soltero,Oro,Muy_bajo
42,3982.11,76,6793.5,14,4.3,Centro,App_movil,Casado,Basica,Muy_bajo
38,7273.64,20,9125.73,5,6.9,Centro,Tienda,Soltero,Plata,Muy_bajo
23,7644.58,11,6509.92,11,7.8,Occidente,App_movil,Soltero,Basica,Muy_bajo
18,2500,0,4157.84,10,7.2,Norte,App_movil,Divorciado,Basica,Muy_bajo
50,98224.12,75,3881.31,7,8.2,Occidente,App_movil,Soltero,Basica,Premium
40,2931.36,23,,7,6.6,Sureste,App_movil,Soltero,Basica,Bajo
21,3179.81,5,4957.15,11,7.3,Norte,Web,Casado,Basica,Muy_bajo
30,2706.23,16,3027.05,3,4.9,Centro,Tienda,Soltero,Basica,Muy_bajo
38,7519.46,32,13682.38,17,5.9,Sureste,Web,Casado,Plata,Bajo
38,4139.16,25,5030.66,304,6.2,Sur,Web,Casado,Plata,Muy_bajo
51,4376.16,96,9967.29,6,5.8,Occidente,Tienda,Casado,Oro,Premium
40,4848.64,12,11782.43,9,6.2,Centro,Web,Casado,Platino,Alto
24,2500,5,3566.08,11,5.7,Sur,Tienda,Casado,Basica,Muy_bajo
38,2500,17,3640.2,13,9,Occidente,Web,Divorciado,Plata,Muy_bajo
27,2994.79,17,4134.54,7,5.5,Centro,App_movil,Casado,Plata,Muy_bajo
62,2500,74,4247.65,1,7.7,Norte,App_movil,Soltero,Basica,Medio
31,2500,31,2380.08,0,7.8,Norte,Tienda,Union_libre,Basica,Muy_bajo
41,3137.26,18,6673.94,8,8.5,Occidente,Web,Soltero,Oro,Alto
38,2847.77,38,5703.21,11,9.4,,Web,Divorciado,Basica,Bajo
30,3252.85,29,4923.01,,5.6,Centro,Tienda,Soltero,Plata,Muy_bajo
27,2856.9,1,8028.11,9,4.6,Norte,App_movil,Casado,Oro,Bajo
20,4015.13,0,6238.06,17,9.5,Occidente,Web,Casado,Basica,Bajo
41,2500,41,7779.67,2,3.9,Centro,App_movil,Soltero,Platino,Premium
38,14046.8,18,20235.13,13,2.9,Occidente,Tienda,Divorciado,Plata,Medio
37,3421.64,24,8857.76,14,6.9,Occidente,App_movil,Casado,Oro,Medio
18,3002.48,0,4970.46,20,3.3,Centro,Tienda,Soltero,Basica,Muy_bajo
,6494.66,0,13289.58,9,5.3,Centro,Tienda,Casado,Platino,Alto
41,2884.4,6,3887.05,11,5,Norte,Tienda,Casado,Basica,Bajo
21,2500,2,4868.48,12,7.3,Centro,App_movil,Casado,Basica,Muy_bajo
36,2999.94,49,2884.14,4,4.5,Sur,Tienda,Casado,Basica,Muy_bajo
30,3144.45,37,5020.21,1,8,Sur,Tienda,Soltero,Plata,Muy_bajo
55,2846.35,77,,4,8.2,Norte,Telefono,Casado,Platino,Premium
39,3974.76,35,4439.41,11,6.1,Norte,Web,Soltero,Basica,Bajo
43,2500,73,4340.26,9,3.5,Norte,Tienda,Casado,Plata,Bajo
35,8701.01,44,10718.29,7,6.3,,App_movil,Casado,Basica,Medio
36,2500,55,7357.05,7,6.9,Centro,Tienda,Union_libre,Oro,Alto
39,2500,6,2639.03,4,6.2,Occidente,Tienda,Casado,Basica,Muy_bajo
47,5818.42,68,14863.41,11,5.6,Occidente,App_movil,Union_libre,Oro,Alto
26,2951.11,40,4102.7,7,7.6,Centro,Tienda,Casado,Basica,Muy_bajo
40,7269.53,0,6582.88,4,8.4,Sur,Web,Soltero,Basica,Bajo
50,2500,60,4379.56,10,9,Norte,Web,Casado,Basica,Muy_bajo
30,2500,5,10436.11,13,3.6,Centro,Tienda,Soltero,Platino,Alto
32,3195.98,12,3601.41,8,5,Centro,Tienda,Soltero,Basica,Muy_bajo
46,4013.95,80,8950.66,11,8.6,Occidente,,Casado,Plata,Alto
20,3369.95,0,3909.32,11,7.1,Occidente,Tienda,Divorciado,Plata,Muy_bajo
18,2770.2,2,4492.08,9,8,Occidente,Tienda,Soltero,Plata,Bajo
55,2500,69,7127.49,11,6.8,Occidente,Web,Casado,Oro,Alto
18,2500,33,3757.66,5,4.9,Norte,App_movil,Soltero,Plata,Muy_bajo
36,2500,6,5692.5,8,5.7,Sureste,Web,Soltero,Plata,Muy_bajo
55,2500,25,3062.97,0,6.2,Norte,App_movil,Union_libre,Plata,Muy_bajo
37,2500,47,7107.51,9,5.1,Occidente,App_movil,Casado,Oro,Alto
46,3676.05,3,6853.75,15,5.9,Norte,Web,,Plata,Bajo
31,2500,42,3919.32,4,7.8,Sur,Tienda,Soltero,Basica,Muy_bajo
46,3751.48,71,6180.81,10,,Centro,Web,Soltero,Plata,Medio
18,7031.86,0,,15,5.8,Occidente,Web,Casado,Basica,Muy_bajo
34,2881.45,9,5492.64,0,,Centro,Web,Union_libre,,Medio
26,3592.6,21,6899.92,6,3.9,Sureste,Web,Union_libre,Plata,Muy_bajo
57,4647,32,10243.44,11,6.5,Occidente,Web,Union_libre,Oro,Alto
46,2500,62,8195.32,9,4.2,Centro,Tienda,Soltero,Platino,Alto
43,5103.72,36,10763.09,16,7.5,Occidente,App_movil,Casado,Plata,Bajo
40,2500,15,5162.93,15,6.1,Sur,App_movil,Soltero,Basica,Muy_bajo
27,2500,11,4352.86,,5.1,Occidente,Tienda,Casado,Plata,Muy_bajo
18,2500,0,4846.94,14,5,Sureste,App_movil,Soltero,Oro,Medio
18,,0,8925.76,20,7.6,Centro,App_movil,Soltero,Plata,Premium
78,2500,113,3573.9,3,7.8,,Tienda,Casado,Basica,Alto
26,2866.39,5,2917.11,9,6.6,Sureste,Telefono,Casado,Basica,Muy_bajo
66,2500,104,5905.66,10,9.2,Sureste,Telefono,Soltero,Oro,Premium
55,2500,55,5556.84,14,9,Centro,App_movil,Soltero,Basica,Bajo
58,2500,97,4020.77,10,7.5,Centro,Tienda,,Basica,Medio
120,2500,36,4004.61,3,8.1,Centro,Web,Soltero,Basica,Bajo
57,5036.63,45,9940.35,10,8,Centro,Web,Casado,Plata,Muy_bajo
46,2500,31,4095.9,11,8,Occidente,Web,Casado,Basica,Bajo
47,2500,90,3867.08,8,6.4,Centro,Web,,Basica,Medio
64,2500,,6084.71,9,8.8,Centro,App_movil,Casado,Plata,Alto
42,5459.1,47,7649.51,10,7.2,Occidente,Tienda,Casado,Basica,Medio
34,4602.86,0,5363.56,7,8.7,Sur,App_movil,Divorciado,Basica,Muy_bajo
54,2948.07,104,7273.3,9,5.6,Centro,Tienda,Soltero,Plata,Medio
52,7979.44,89,11261.63,10,6,Norte,Tienda,Viudo,Plata,Medio
20,4598.97,5,4866.43,10,10,Centro,Tienda,Casado,Basica,Muy_bajo
34,8327.32,53,18640.21,0,6.6,Occidente,Tienda,Soltero,Platino,Premium
33,4252.27,31,4072.57,0,5,Norte,Telefono,Casado,Plata,Muy_bajo
47,2500,31,4388.55,10,6.5,Sureste,Web,Casado,Plata,Bajo
37,3051.79,25,4060.78,7,6.1,Centro,Telefono,Union_libre,Basica,Muy_bajo
18,2500,4,7706,12,,Norte,Tienda,Soltero,Oro,Bajo
18,8169.49,8,8686.43,7,4.9,,Tienda,Casado,Basica,Muy_bajo
